geo,quarter,saving,spread,sav_intent,unemp_exp,headline_infl,energy_infl
FR,2017Q2,13.657485154221503,0.5133333333333333,-5.0,9.033333333333333,1.0333333333333334,5.3999999999999995
FR,2017Q3,13.569987664883689,0.36333333333333334,-6.466666666666666,7.3999999999999995,0.9666666666666668,3.8333333333333335
FR,2017Q4,13.665102341363182,0.40666666666666673,-6.2,6.433333333333334,1.2,5.0
FR,2018Q1,13.442555959683943,0.33333333333333337,-9.4,3.766666666666667,1.5,5.033333333333333
FR,2018Q2,13.54960358803215,0.35333333333333344,-10.833333333333334,5.366666666666667,2.1333333333333333,9.299999999999999
FR,2018Q3,13.412898217752927,0.4000000000000001,-8.366666666666667,13.666666666666666,2.566666666666667,13.200000000000001
FR,2018Q4,13.536232137818361,0.4599999999999999,-12.9,15.033333333333333,2.1999999999999997,10.833333333333334
FR,2019Q1,14.039980505764158,0.4800000000000001,-11.266666666666666,13.5,1.4333333333333333,3.4666666666666663
FR,2019Q2,14.237825316449847,0.41000000000000003,-9.066666666666666,9.833333333333334,1.3333333333333333,3.533333333333333
FR,2019Q3,14.450996494192076,0.31666666666666665,-1.0333333333333334,6.733333333333333,1.2333333333333334,0.5333333333333333
FR,2019Q4,14.243738508502608,0.3266666666666666,-3.533333333333333,4.966666666666667,1.2333333333333334,0.0
FR,2020Q1,15.139195921587289,0.36,-3.966666666666667,5.433333333333334,1.3666666666666665,0.36666666666666686
FR,2020Q2,18.046077862162154,0.46333333333333326,-3.3333333333333335,58.36666666666667,0.3333333333333333,-9.533333333333333
FR,2020Q3,18.256882938417558,0.3433333333333334,5.1000000000000005,57.9,0.3666666666666667,-7.466666666666666
FR,2020Q4,20.03181630749927,0.2933333333333333,2.8333333333333335,59.9,0.10000000000000002,-7.433333333333334
FR,2021Q1,20.62490496215737,0.2866666666666666,4.266666666666667,57.06666666666666,1.0,-0.9333333333333336
FR,2021Q2,19.47049671366481,0.3966666666666666,7.666666666666667,34.43333333333333,1.7666666666666666,10.333333333333334
FR,2021Q3,19.634611635960006,0.42000000000000004,9.333333333333334,16.099999999999998,2.1999999999999997,13.333333333333334
FR,2021Q4,18.674870527137212,0.4166666666666667,3.6333333333333333,1.8333333333333333,3.3333333333333335,20.466666666666665
FR,2022Q1,17.70636937205131,0.48666666666666664,2.6999999999999997,3.733333333333333,4.2,24.099999999999998
FR,2022Q2,16.703805173941763,0.5700000000000001,-3.0,9.0,5.8999999999999995,29.900000000000002
FR,2022Q3,16.515423651077807,0.6333333333333333,-4.966666666666667,10.166666666666666,6.533333333333334,23.666666666666668
FR,2022Q4,16.509445348784116,0.54,-3.9,15.333333333333334,6.966666666666666,18.099999999999998
FR,2023Q1,16.412067496436904,0.5133333333333336,-2.6,15.299999999999999,7.0,11.866666666666667
FR,2023Q2,16.769932346889117,0.5633333333333335,3.033333333333333,12.066666666666668,6.066666666666666,2.1333333333333333
FR,2023Q3,16.790585268811938,0.5733333333333337,-0.9,11.066666666666668,5.5,5.1000000000000005
FR,2023Q4,16.72029892458742,0.5899999999999999,0.39999999999999997,15.366666666666667,4.166666666666667,4.433333333333334
FR,2024Q1,16.916853204602244,0.5166666666666666,0.8000000000000002,15.933333333333332,3.0,3.1666666666666665
FR,2024Q2,17.347482164727154,0.5666666666666669,5.366666666666667,16.333333333333332,2.5,4.6000000000000005
FR,2024Q3,17.701520932257864,0.7133333333333338,5.2,16.400000000000002,2.1,1.7666666666666664
FR,2024Q4,17.931575178408277,0.7899999999999996,5.1000000000000005,30.633333333333336,1.7,-0.4666666666666666
FR,2025Q1,18.105274644039717,0.7566666666666668,7.266666666666667,35.86666666666667,1.2,-3.1333333333333333
FR,2025Q2,18.163866041542168,0.7233333333333336,6.7,36.46666666666667,0.7999999999999999,-7.166666666666667
FR,2025Q3,18.16604028018829,0.7666666666666662,8.466666666666667,32.53333333333333,0.9333333333333335,-5.766666666666667
FR,2025Q4,18.038248158183304,0.7843333333333335,10.0,29.53333333333333,0.7666666666666666,-5.533333333333334
HU,2000Q1,10.440859287378139,,-47.300000000000004,20.8,10.0,
HU,2000Q2,10.060573246252241,,-67.93333333333334,26.733333333333334,9.299999999999999,
HU,2000Q3,9.975814200046385,,-68.53333333333333,27.166666666666668,10.066666666666668,
HU,2000Q4,10.157685982393344,,-55.4,25.3,10.366666666666667,
HU,2001Q1,10.71148353890092,3.5700000000000003,-46.300000000000004,23.233333333333334,10.200000000000001,
HU,2001Q2,10.82017074970262,3.2,-44.96666666666667,22.5,10.5,
HU,2001Q3,10.9422229898955,2.9400000000000004,-42.36666666666667,20.400000000000002,8.666666666666666,
HU,2001Q4,10.771157631061012,2.88,-40.666666666666664,20.133333333333336,7.133333333333333,-1.4
HU,2002Q1,9.743347875643595,1.8633333333333333,-35.0,19.599999999999998,6.266666666666667,0.5666666666666668
HU,2002Q2,9.57718483853518,2.0500000000000007,-29.066666666666666,6.666666666666667,5.466666666666666,1.3666666666666665
HU,2002Q3,8.727727946717227,2.8966666666666674,-29.53333333333333,10.766666666666666,4.5,4.366666666666666
HU,2002Q4,8.223560847552973,2.4000000000000004,-32.9,19.833333333333332,4.866666666666667,5.266666666666667
HU,2003Q1,7.712775068802887,2.3166666666666664,-39.4,38.6,4.766666666666667,7.666666666666667
HU,2003Q2,7.302436393059426,2.3466666666666667,-38.63333333333333,34.86666666666667,3.9333333333333336,3.9
HU,2003Q3,6.061214026170891,2.920000000000001,-45.0,37.666666666666664,4.7,5.766666666666667
HU,2003Q4,6.87564414621845,3.4266666666666676,-43.0,37.36666666666667,5.333333333333333,7.2
HU,2004Q1,8.520043336944745,4.286666666666666,-47.53333333333333,35.06666666666667,6.8,8.866666666666667
HU,2004Q2,9.720270256202047,4.010000000000001,-45.6,28.233333333333334,7.366666666666667,13.033333333333333
HU,2004Q3,10.877346920461457,4.383333333333335,-45.43333333333334,30.166666666666668,7.033333333333334,10.233333333333333
HU,2004Q4,10.631799406597242,3.9299999999999997,-46.166666666666664,30.5,5.8999999999999995,10.066666666666668
HU,2005Q1,10.80744410830859,3.36,-45.9,33.166666666666664,3.533333333333333,7.2
HU,2005Q2,11.19851114350413,3.53,-48.199999999999996,39.4,3.6666666666666665,7.5
HU,2005Q3,11.718532238776445,2.7066666666666657,-45.4,38.1,3.5666666666666664,9.1
HU,2005Q4,12.209933535169869,3.386666666666666,-41.833333333333336,30.5,3.1999999999999997,6.666666666666667
HU,2006Q1,12.784985734353596,3.3133333333333335,-41.43333333333333,19.266666666666666,2.3666666666666667,3.966666666666667
HU,2006Q2,12.433680573916416,3.099999999999999,-45.73333333333333,35.199999999999996,2.733333333333333,4.0
HU,2006Q3,12.835820895522389,3.6599999999999997,-58.43333333333334,58.73333333333333,4.566666666666666,9.133333333333333
HU,2006Q4,12.839561025458746,3.3400000000000003,-59.03333333333333,54.699999999999996,6.466666666666666,10.966666666666667
HU,2007Q1,11.82875004390124,2.9000000000000004,-60.333333333333336,53.6,8.799999999999999,18.433333333333334
HU,2007Q2,10.950252540359454,2.3,-62.63333333333333,54.73333333333333,8.533333333333333,16.866666666666667
HU,2007Q3,9.356289928755393,2.3433333333333337,-61.666666666666664,52.86666666666667,7.266666666666667,9.533333333333333
HU,2007Q4,9.046933062681093,2.5666666666666673,-63.199999999999996,50.06666666666666,7.166666666666667,10.6
HU,2008Q1,7.454951625355212,3.773333333333333,-62.13333333333333,45.23333333333333,6.933333333333334,11.5
HU,2008Q2,6.83922284522102,3.946666666666668,-65.83333333333333,49.199999999999996,6.8,12.566666666666668
HU,2008Q3,6.686645736212856,3.6966666666666654,-62.833333333333336,45.03333333333333,6.333333333333333,15.0
HU,2008Q4,8.774535225433345,5.6,-67.89999999999999,71.03333333333333,4.2,9.466666666666667
HU,2009Q1,10.398957772076978,7.280000000000001,-69.63333333333334,80.3,2.6999999999999997,0.6
